;Index;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;days
0;15;33572917;Ruby On Rails developer;Казань;80000.0;180000.0;Flatstack;2019-10-17T16:04:16+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"Flatstack - международная IT-компания, создающая программное обеспечение на Ruby on Rails, iOS и Android, с офисами в Казани, Новом Орлеане и Варшаве. Мы работаем над множеством заказов для клиентов США и Европы, и мы приглашаем всех желающих присоединится к нам! Что мы предлагаем:  Серьезно поставленный процесс разработки; Прозрачная отточенная система оценки и карьерного роста; Комфортный уютный офис в центре города и возможность работать удаленно; Регулярное обучение, внутренние тренинги, доступ к платным курсам и книгам; Курсы английского языка, по желанию; Современно оборудованное рабочее место; Официальное трудоустройство: оплачиваемый отпуск, больничные, белая заработная плата; Рост зарплаты вместе с ростом навыков; Ценности компании; Дружный коллектив специалистов; Rebase Demo – посиделки с полезными историями и пиццей; Event-ы компании и вкусняшки на кухне; Скидка в фитнес-клуб (в здании офиса); Проект благодарностей от коллег (Rewards Flatstack) за отличную работу; Брендированная продукция компании; Наличие диплома и военного билета для нас не принципиально.  Дополнительно:  Финансируем покупку личного макбука, если есть желание носить его на работу; Помогаем с релокацией, если хочется переехать в Казань: найти и взять в аренду жильё, поможем с оплатой первых месяцев; Приятная надбавка за стаж работы в компании Набор студентов на стажировку в компанию и возможностью поработать в реальных проектах.  Наши клиенты – это: 1) амбициозные стартапы с идеями, меняющими мир и решающие реальные проблемы: TrailSee, HealthTab, Niko Niko, Bar Notes; 2) компании, которые уже нашли свою нишу и сосредоточены на активном развитии продукта: Roadtrippers, GoGreenRide, DatAvail, Cinetis; 3) состоявшиеся компании с большой базой пользователей, высокой нагрузкой и внушительным доходом, обладающие своей командой разработки, которой нужна помощь: ACL, Williams-Sonoma, Amtrak, KLM/Air France; Если вы любите работать над нестандартными проектами и решать нетривиальные задачи, то вам у нас понравится! От вас требуется:  опыт программирования на Ruby не менее 1 года; тестировать свой код, используя RSpec  Capybara; не бояться работать с legacy кодом и адекватно оценивать необходимость рефакторинга; уметь работать с Linux, любить работать с OS X; уметь читать и писать на техническом английском. ";;Серьезно поставленный процесс разработки. Курсы английского языка, по желанию. Рост зарплаты вместе с ростом навыков. Наличие диплома и военного билета...;Ценности компании. Брендированная продукция компании.;"Ruby On Rails; RSpec; Git; Linux; PostgreSQL; Английский язык; HTML; CSS; XML; SQL; MySQL; ООП; Ajax";1.0
1;81;33700942;Разработчик React Native;Екатеринбург;60000.0;110000.0;66 Бит;2019-10-17T19:32:37+0300;От 1 года до 3 лет;Полный день;Полная занятость;"ООО 66 Бит — профессиональный разработчик программного обеспечения, специализирующийся на разработке под заказ нетиповых IT проектов, ориентированных на международные рынки и крупных государственных заказчиков. В связи с расширением компании, мы готовы взять в нашу команду талантливого и целеустремленного разработчика React Native. Наша основная специализация - разработка сложных программных продуктов на заказ. Мы будем рады всем тем, для кого IT – это призвание и любимое занятие. Обязанности:  Разработка новых и доработка существующих мобильных приложений (iOS, Android).  Требования:   Уверенное знание React Native;   Знание Redux;   Знание JavaScript ES6.   Будет плюсом:  Опыт нативной разработки под iOS и/или Android (Objective C / Swift / Java / Kotlin); Опыт работы с Jenkins, GitLab CI/CD, Jira, Confluence; Понимание принципов работы Docker и CI/CD; Умение взаимодействовать с REST/GraphQL API.  Условия:  Интересные задачи; Дружный молодой коллектив; Плавающее начало рабочего дня; Офис в центре, удобная транспортная развязка; Большие возможности профессионального роста; Вознаграждение зависит от уровня квалификации и устанавливается по итогам выполнения тестового задания; Кола, печеньки, чай, кофе и сок в ассортименте. ";"  Интересные задачи; Дружный молодой коллектив; Плавающее начало рабочего дня; Офис в центре, удобная транспортная развязка; Большие возможности профессионального роста; Вознаграждение зависит от уровня квалификации и устанавливается по итогам выполнения тестового задания; Кола, печеньки, чай, кофе и сок в ассортименте. ";Уверенное знание React Native. Знание Redux. Знание JavaScript ES6. Опыт нативной разработки под iOS и/или Android (Objective C...;Разработка новых и доработка существующих мобильных приложений (iOS, Android).;"JavaScript; Android; React Native; Git; Redux; iOS";1.0
2;84;34092717;Junior/Middle Rails developer;Санкт-Петербург;40000.0;100000.0;Wfolio;2019-10-18T12:00:37+0300;Нет опыта;Гибкий график;Полная занятость;Мы wfolio.ru - конструктор сайтов для фотографов. Ищем человека на удаленку (возможно офис) для работы над проектом. В команде два сильных программиста, проводится code review, под настроение пишутся тесты, настроен CI с линтерами и прочим добром.   С чем придется работать:  Монолит на rails 5  Микросервисы на ruby (rack)   PostgreSQL в качестве СУБД   Фронтенд на jquery.   Облако kubernetes   Gitlab   Ключевые навыки:   Ruby   Rails   Postgresql   HTML / CSS   jQuery   Автоматическое тестирование   GIT   Так же не лишнее:   Docker   Kubernetes   Slim   Minitest / RSpec   Опыт Code review   Rubocop   SASS  ;;Микросервисы на ruby (rack). PostgreSQL в качестве СУБД. Фронтенд на jquery. Gitlab. Ключевые навыки: Ruby. Rails. Postgresql. HTML / CSS. JQuery. ;С чем придется работать: Монолит на rails 5. Облако kubernetes. Автоматическое тестирование.;"Ruby; Ruby On Rails; PostgreSQL; HTML; CSS; JavaScript; Git";0.0
3;80;33834321;Младший Ruby программист (Junior Ruby developer);Новосибирск;25000.0;30000.0;SunStrike Studios;2019-10-18T13:31:57+0300;Нет опыта;Полный день;Полная занятость;"О компании: Компания SunStrike ищет Junior Ruby программиста для развития программной инфраструктуры компании. SunStrike занимается разработкой игр и приложений, созданием игровой графики и QA. У студии 3 офиса: в Новосибирске, Иванове и в Санкт-Петербурге. Наш идеальный кандидат:   знает язык программирования Ruby и фреймворк Ruby on Rails;   имеет опыт разработки плагинов для системы управления проектами Redmine;   может самостоятельно подготовить для себя ТЗ на основе устного общения с заказчиком.     Чем вы будете заниматься:   создавать и улучшать внутренние программные сервисы компании (на базе Redmine);   взаимодействовать с менеджерами проектов, с целью создания решений, автоматизирующих работу сотрудников.     Что мы предлагаем:   оклад 25 т.р. на время испытательного срока и от 30 т.р. после;   возможность быстрого профессионального роста за счет работы в опытной команде разработчиков;   стандартный график работы с 9:00 до 18:00;   официальное оформление с первого рабочего дня;   Хорошо оборудованное рабочее место.     Вы также можете написать нам на почту.";;Знает язык программирования Ruby и фреймворк Ruby on Rails. Имеет опыт разработки плагинов для системы управления проектами Redmine. ;Создавать и улучшать внутренние программные сервисы компании (на базе Redmine). Взаимодействовать с менеджерами проектов, с целью создания решений, автоматизирующих работу...;"Ruby On Rails; Ruby; Git; Redmine; HTML";0.0
4;25;33972931;Программист Ruby;Ростов-на-Дону;110000.0;0.0;Актив Системс;2019-10-17T10:40:52+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Обязанности:  • Использование микросервисной архитектуры для написания сервисов;• Доработка существующих веб приложений;• Интеграция со сторонними сервисами, написанными на разных стеках;• Оптимизация и масштабирование под высокие нагрузки;• Написание тестов.  Требования:  • Высшее образование;• Опыт написание вебсайтов и микросервисов на Ruby on Rails не менее трех лет;• Отличное знание Ruby, Ruby on Rails;• Опыт работы с базами данных - PostgreSQL, MongoDB, Redis;• Хорошее знание SOAP/REST API;• Cервер приложений Ruby: Puma• Опыт работы с брокерами сообщений: ActiveMQ, RabbitMQ• Опыт работы с фоновыми задачами (Sidekiq)• Умение разбираться в чужом коде;• Знание unix-подобных систем;• Умение работать с системами контроля версий  Условия:  удаленная работа официальное трудоустройство ";  удаленная работа официальное трудоустройство ;Высшее образование. Опыт написание вебсайтов и микросервисов на Ruby on Rails не менее трех лет. Отличное знание Ruby, Ruby on...;Использование микросервисной архитектуры для написания сервисов. Доработка существующих веб приложений. Интеграция со сторонними сервисами, написанными на разных стеках. ;" Git; HTML;Ruby On Rails; PostgreSQL; CSS";1.0
