; 1С: Бухгалтерия; 1C: Бухгалтерия; Java; Android SDK; ООП;Java; C++;Python; HTML; CSS3; vue;PostgreSQL; Redis; C#;C#;C++;SQL; Delphi; Diasoft;Разработка, сопровождение и реинжиниринг программного обеспечения Компании.;JavaScript; AngularJS; TypeScript; Bootstrap;HTML5; MongoDB; MySQL;Разрабатывать высоконагруженные системы в банковском и страховом секторе в роли fullstack Java <highlighttext>разработчика</highlighttext>. Осуществлять интеграцию продукта с различными внешними системами. ;Разработка высоконагруженных сервисов. Разработка новых сервисов и оптимизация существующих компонентов.; PHP; Objective-C; Swift;Objective-C; iOS SDK; swift; Spring Framework; Atlassian Jira;Spring Framework;PHP; Yii; Oracle Pl/SQL;, &quot;CSS; Графический дизайн; Python;Разработка и сопровождение. Работа в команде над интересным проектом. Использование git, jira, pycharm, webstorm и других инструментов.;разработка программного обеспечения для программируемого логического контроллера (PLC), для верхнего уровня (HMI – панели оператора, SCADA – системы). - участие в подготовке документации...;Участие в доработке системы в качестве консультанта SAP ABAP. Разработка и поддержка модулей SD, MM, FI, HR, CRM. ;Разработка инструментов для оптимизации создания рекламных материалов в рекламных системах.;1C_key_skills;group;predicted_group;factual_group;gr
72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;1.0;0;0;0;1C
82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;0;11;0;1C
87;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;1;1;1;Android
88;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;1;1;1;Android
89;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;1;1;1;Android
90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;1;11;1;Android
91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1.0;0;0;0;0;0.0;2;16;2;Backend
92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;1.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;1.0;0;0;0;0;0.0;2;15;2;Backend
93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;11;2;Backend
94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;1.0;0;0;1.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;10;2;Backend
95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;1.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;10;2;Backend
96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;15;2;Backend
97;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;1.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;9;2;Backend
98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;11;2;Backend
99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;2;11;2;Backend
100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;1.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;9;3;C#_C++
101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1.0;1.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;6;3;C#_C++
103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
105;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
110;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;1.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
114;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
116;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
118;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
119;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
120;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
122;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
123;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
124;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
126;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
127;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
128;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
129;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
133;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
137;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
139;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
140;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
141;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
142;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;3;3;C#_C++
145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0;0;0;0.0;3;11;3;C#_C++
