;Index;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;id;days
0;92;Начинающий Erlang/Elixir разработчик;Санкт-Петербург;100000.0;0.0;FunBox;2019-11-19T16:37:49+0300;0;0;Полный день;Полная занятость;"Мы создаем сложные и интересные продукты, состоящие из десятков сервисов. Это и HTTP API endpoint-ы для SPA-сайтов и мобильных приложений, и endpoint-ы для внутренних API, и обработчики данных, и диспетчеры событий. Часть этих сервисов мы разрабатываем на Erlang/Elixir. Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. От вас потребуется:   постараться хорошо выполнить тестовое задание;   работать в команде;   быть восприимчивым к новым инструментам, методам, подходам;   любить задавать вопросы;   разрабатывать сервисы на Erlang/Elixir в многокомпонентных проектах;   проявлять аккуратность, внимательно относиться к тестированию, как к unit-тестам, так и к интеграционным.   Более конкретная зарплата по результатам собеседования. Бонусы   работа удаленно или в одном из офисов (офисы в Казани, Ульяновске);   адекватное отношение, защита от лишней бюрократии;   бонусная программа при покупке техники;   при работе в одном из наших офисов обеспечиваем стандартным набором офисных благ.  ";;Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. ;Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Разрабатывать сервисы на Erlang/Elixir в...;"Erlang; Elixir; Phoenix";308;15.0
1;18;Начинающий Erlang/Elixir разработчик;Екатеринбург;100000.0;0.0;FunBox;2019-11-19T16:37:53+0300;0;0;Полный день;Полная занятость;"Мы создаем сложные и интересные продукты, состоящие из десятков сервисов. Это и HTTP API endpoint-ы для SPA-сайтов и мобильных приложений, и endpoint-ы для внутренних API, и обработчики данных, и диспетчеры событий. Часть этих сервисов мы разрабатываем на Erlang/Elixir. Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. От вас потребуется:   постараться хорошо выполнить тестовое задание;   работать в команде;   быть восприимчивым к новым инструментам, методам, подходам;   любить задавать вопросы;   разрабатывать сервисы на Erlang/Elixir в многокомпонентных проектах;   проявлять аккуратность, внимательно относиться к тестированию, как к unit-тестам, так и к интеграционным.   Более конкретная зарплата по результатам собеседования. Бонусы   работа удаленно или в одном из офисов (офисы в Казани, Ульяновске);   адекватное отношение, защита от лишней бюрократии;   бонусная программа при покупке техники;   при работе в одном из наших офисов обеспечиваем стандартным набором офисных благ.  ";;Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. ;Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Разрабатывать сервисы на Erlang/Elixir в...;"Erlang; Elixir; Phoenix";310;15.0
2;24;Начинающий Erlang/Elixir разработчик;Новосибирск;100000.0;0.0;FunBox;2019-11-19T16:38:03+0300;0;0;Полный день;Полная занятость;"Мы создаем сложные и интересные продукты, состоящие из десятков сервисов. Это и HTTP API endpoint-ы для SPA-сайтов и мобильных приложений, и endpoint-ы для внутренних API, и обработчики данных, и диспетчеры событий. Часть этих сервисов мы разрабатываем на Erlang/Elixir. Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Вам предстоит разрабатывать сервисы с использованием Erlang, Elixir и современного фреймворка Phoenix. Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. От вас потребуется:   постараться хорошо выполнить тестовое задание;   работать в команде;   быть восприимчивым к новым инструментам, методам, подходам;   любить задавать вопросы;   разрабатывать сервисы на Erlang/Elixir в многокомпонентных проектах;   проявлять аккуратность, внимательно относиться к тестированию, как к unit-тестам, так и к интеграционным.   Более конкретная зарплата по результатам собеседования. Бонусы   работа удаленно или в одном из офисов (офисы в Казани, Ульяновске);   адекватное отношение, защита от лишней бюрократии;   бонусная программа при покупке техники;   при работе в одном из наших офисов обеспечиваем стандартным набором офисных благ.  ";;Мы рассматриваем кандидатов без production опыта в этих технологиях, но с желанием их освоить и хорошей квалификацией в программировании. ;Мы сами поддерживаем наши продукты, поэтому внимательно относимся к выбору инструментов, поддержке и тестированию. Разрабатывать сервисы на Erlang/Elixir в...;"Erlang; Elixir; Phoenix";318;15.0
