;Index;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;id;days
10;20;Младший веб-программист (junior web developer);Тюмень;20000.0;50000.0;Компания Эхо;2019-10-30T09:38:44+0300;0;0;Полный день;Полная занятость;Обязанности:  Отсутствие опыта работы перекроется стремлением осваивать новые знания, быстро втягиваться в рабочий процесс, умением самостоятельно изучить материал и внедрить эти знания на практике. Предстоит разработка и поддержка интернет-проектов разной степени сложности. На первых этапах под руководством опытного наставника - простые задачи, с параллельным изучением всей области, в которой предстоит далее работать. Затем поставленные задачи и объем выполнения будут увеличиваться по мере получения опыта, соответственно рост зарплаты тоже . Важно в кандидате на вакансию – поставленная цель в профессиональном росте, развитии новых горизонтов тех знаний, которые уже есть.  Требования:  Знание php, html, javascript, mysql Приветствуется знание cms Bitrix, Shop-script Основы работы в linux Умение искать информацию, самообучение  Условия:   Официальное трудоустройство Достойная оплата в соответствии со знаниями, навыками и результатами Поощрение в реализации профессиональных амбиций Дружный коллектив специалистов, который обменивается опытом и развивается вместе, есть возможности для развития – внутреннее обучение, мастер-классы для сотрудников Корпоративные мероприятия (по пятницам мы любим играть в «Мафию» и другие игры, устраиваем банкеты и празднуем Дни Рождения) Возможность поспать – гибкий график: не можешь встать в 7 утра? Приходи на работу позже, но у нас полный рабочий день В офисе комфортные условия - мощные компьютеры, два монитора, кофе, чай, снэки ;   Официальное трудоустройство Достойная оплата в соответствии со знаниями, навыками и результатами Поощрение в реализации профессиональных амбиций Дружный коллектив специалистов, который обменивается опытом и развивается вместе, есть возможности для развития – внутреннее обучение, мастер-классы для сотрудников Корпоративные мероприятия (по пятницам мы любим играть в «Мафию» и другие игры, устраиваем банкеты и празднуем Дни Рождения) Возможность поспать – гибкий график: не можешь встать в 7 утра? Приходи на работу позже, но у нас полный рабочий день В офисе комфортные условия - мощные компьютеры, два монитора, кофе, чай, снэки ;Отсутствие опыта работы перекроется стремлением осваивать новые знания, быстро втягиваться в рабочий процесс, умением самостоятельно изучить материал и внедрить эти...;;"PHP; MySQL; JavaScript; CSS; jQuery; HTML5; ООП; Bootstrap; Yii; 1С-Битрикс; Shop Script; Git";189;36.0
11;0;Web-программист (Junior);Тюмень;30000.0;40000.0;Росо Груп;2019-11-19T12:07:08+0300;0;0;Полный день;Полная занятость;"Компания Росо Груп приглашает на работу начинающих специалистов на вакансию Web-программист, уровень Junior. Мы ищем джуниор-уровень, но рассмотрим вашу кандидатуру, если ваш уровень выше, и обсудим условия отдельно. Основные требования:  Наличие практического опыта разработки PHP (к примеру, делали что-то в рамках обучения); Основы HTML/CSS; Основы JS; Основы SQL; Стремление к профессиональному росту и обучению‚ ответственность, инициативность.  Будет плюсом:  Опыт коммерческой разработки; Опыт работы с любыми CMS.  Содержание работы:  Разработка проектов на CMS 1С-Битрикс; Разработка проектов на CMS Drupal; Модернизация и поддержка существующих проектов.  Условия:  Трехмесячный тестовый период с окладом 25 000 рублей. Далее от 30 000 рублей, стабильная индексация; Интенсивное обучение в процессе работы (под руководством опытного программиста) над интересными проектами; Полный рабочий день, а также для студентов рассматриваются варианты с гибким графиком (не менее 35 часов в неделю в офисе в рабочие дни), молодой и дружный коллектив; Оформление по ТК РФ; Бесплатные: кофе, чай. ";"  Трехмесячный тестовый период с окладом 25 000 рублей. Далее от 30 000 рублей, стабильная индексация; Интенсивное обучение в процессе работы (под руководством опытного программиста) над интересными проектами; Полный рабочий день, а также для студентов рассматриваются варианты с гибким графиком (не менее 35 часов в неделю в офисе в рабочие дни), молодой и дружный коллектив; Оформление по ТК РФ; Бесплатные: кофе, чай. ";Наличие практического опыта разработки PHP (к примеру, делали что-то в рамках обучения). Основы HTML/CSS. Основы JS. Основы SQL. ;Разработка проектов на CMS 1С-Битрикс. Разработка проектов на CMS Drupal. Модернизация и поддержка существующих проектов.;"JavaScript; jQuery; PHP5; HTML; CSS; PHP; HTML5; CSS3; 1С-Битрикс; SQL; MySQL";199;16.0
12;68;Веб-разработчик в рекламное агентство;Новосибирск;25000.0;30000.0;ГК Точка;2019-11-18T12:32:17+0300;1;3;Полный день;Полная занятость;Что нужно делать:  Разработка сайтов Доработка сайтов на популярных платформах Оценка задач  Что нужно уметь:  Опыт работы с популярными CMS (Bitrix, WordPress,Joomla ) Наличие портфолио Самостоятельность в принятии решений Высокая скорость работы  Какая зарплата:  Оклад до 20 000 (определяется по результатам собеседования) Высокий % от продаж Личное премирование по итогам месяца  Почему людям у нас нравится:  Всегда своевременная выплата заработной платы и 100% соблюдение договоренностей Отличный коллектив, в котором один за всех и все за одного Обучение за счет компании Весёлые корпоративы тоже за счет компании) Поддержка инициатив со стороны коллектива Компенсация транспортных расходов Офис на 17 этаже с красивым видом на город в 5 минутах ходьбы от площади Ленина. ;;Опыт работы с популярными CMS (Bitrix, WordPress,Joomla ). Наличие портфолио. Самостоятельность в принятии решений. Высокая скорость работы.;Разработка сайтов. Доработка сайтов на популярных платформах. Оценка задач.;"Joomla CMS; CMS Wordpress; 1С-Битрикс; Высокая скорость печати; Управление временем";209;17.0
13;81;Программист junior (web-разработка);Москва;35000.0;112000.0;Тайм Авеню;2019-11-20T14:22:42+0300;0;0;Полный день;Полная занятость;"Обязанности:  Участие в проектах по разработке внутрикорпоративных информационных систем(web-приложения для автоматизации бизнес-процессов компании) Сопровождение и модернизация разработанных ИС Интеграция разрабатываемых ИС с существующими системами компании.  Требования:  Базовые знания javascript: чистый ES6+ и jquery, Базовые знания php: 5, 7, Понимание принципов ООП, MVC, Базовые знания MySQL Базовые знания HTML 5 и CSS 3  Условия: полное соблюдение ТК РФ;график работы: 5/2 с 11-00 до 19-00комфортабельный офис м. Курская, Чистые пруды";" полное соблюдение ТК РФ;график работы: 5/2 с 11-00 до 19-00комфортабельный офис м. Курская, Чистые пруды";Базовые знания javascript: чистый ES6+ и jquery. Базовые знания php: 5, 7. Понимание принципов ООП, MVC. ;Участие в проектах по разработке внутрикорпоративных информационных систем. (web-приложения для автоматизации бизнес-процессов компании). Сопровождение и модернизация разработанных ИС. ;"HTML5; MySQL; CSS3; PHP5; MVC; jQuery";229;15.0
14;73;Веб-программист;Тюмень;50000.0;45000.0;РУСОЙЛ;2019-11-18T15:17:03+0300;1;3;Полный день;Полная занятость;"Обязанности:  Разработка, внедрение, поддержка сайтов компании и корпоративного портала под управлением CMS 1С-Битрикс.  Требования:  Уверенные знания: PHP‚ MySQL;  Основные знания по разработке сайтов: HTML‚ CSS‚ JavaScript‚ Ajax‚ XML,; Опыт разработки и внедрения проектов под управлением CMS 1С-Битрикс; Приветствуется: уверенная работа в пакете графических программ, наличие выполненных проектов‚ знание CMS 1С-Битрикс,WordPress и других систем управления сайтами‚ знание *nix приветствуется; Опыт интеграции продуктов 1С-Битрикс с конфигурациями «1С:Предприятие 8».    Условия:  5-ти дневный график работы, 08.30 - 17.30; Официальное трудоустройство; Молодой и дружный коллектив; ";"  5-ти дневный график работы, 08.30 - 17.30; Официальное трудоустройство; Молодой и дружный коллектив; ";Уверенные знания: PHP‚ MySQL. Основные знания по разработке сайтов: HTML‚ CSS‚ JavaScript‚ Ajax‚ XML,. Опыт разработки и внедрения проектов под...;Разработка, внедрение, поддержка сайтов компании и корпоративного портала под управлением CMS 1С-Битрикс.;" JavaScript; HTML; PHP; CSS3; CSS";242;17.0
15;26;Web-программист;Екатеринбург;50000.0;120000.0;К Телеком,ООО;2019-11-18T08:27:42+0300;1;3;Полный день;Полная занятость;"Мы еще не знакомы? Тогда немного о нашей Компании… Компания «К Телеком» на телекоммуникационном рынке уже более 10 лет, мы предоставляем свои услуги в более чем 80-ти городах Свердловской, Челябинской областях и Пермском крае. Более 90 000 абонентов пользуются нашими услугами, более 500 сотрудников работают в нашей Компании. Какие услуги предоставляет наша Компания?  высокоскоростной безлимитный интернет; местная, внутризоновая, междугородная и международная телефонная связь; виртуальная АТС; организация виртуальных частей сетей (VPN); Wi-Fi Hot Spot; «умное» видеонаблюдение; программное обеспечение: Облачная 1С, антивирус; Co-location (размещение оборудования).  Что мы ждем от кандидата?  Если ты хорошо знаком с Wordpress: опыт разработки тем, знание стандартов разработки под WP Если тебе известны такие языки, как PHP, HTML, CSS, JS Если тебя не пугает работа с git Если ты нацелен на результат и ты желаешь развиваться,  тогда ТЫ точно подходишь НАМ! Чем Ты будешь заниматься? Твоими основными продуктами деятельности станут - сайты Компании, Тебе предстоит:  Производить верстку лендингов по готовому дизайну Заниматься разработкой web-интерфейсов Верстать,учитывая тонкости работы разных браузеров Разрабатывать и дорабатывать функционал web-приложений Компании  а также участвовать в разработке новых проектов Компании Почему именно МЫ? Работая в нашей компании, Ты получаешь  Официальное трудоустройство согласно ТК РФ Официальный и стабильный доход Работу в молодом и дружном коллективе Возможность профессионального и карьерного роста и возможность реализации своих идей  Где Ты будешь работать? В современном комфортабельном офисе в Пионерсоком районе (ост. Современник) Также на территории офиса имеется бесплатная охраняемая парковка  ";;Если ты хорошо знаком с Wordpress: опыт разработки тем, знание стандартов разработки под WP. Если тебе известны такие языки, как...;Высокоскоростной безлимитный интернет. Местная, внутризоновая, междугородная и международная телефонная связь. Виртуальная АТС. Организация виртуальных частей сетей (VPN). Wi-Fi Hot...;"CSS; HTML; Git; Web-дизайн; Web Design; Создание сайтов";244;17.0
16;76;Web-программист;Екатеринбург;50000.0;120000.0;Практик-Центр;2019-11-15T12:53:36+0300;1;3;Полный день;Полная занятость;"Крупная оптовая торговая компания (электротовары) приглашает web-программиста. Обязанности:  создание web-сайтов, интернет-магазина и т.д.  Требования:  высшее оконченное образование; опыт работы обязателен; знание PHP, Java, mySQL, css; умение ориентироваться в Bitrix и Linux.  Условия:  офис в ДД Демидов, возможна работа home-office; график работы обсуждается индивидуально; зарплата от 50000 руб.; официальное трудоустройство. ";"  офис в ДД Демидов, возможна работа home-office; график работы обсуждается индивидуально; зарплата от 50000 руб.; официальное трудоустройство. ";Высшее оконченное образование. Опыт работы обязателен. Знание PHP, Java, mySQL, css. Умение ориентироваться в Bitrix и Linux.;Создание web-сайтов, интернет-магазина и т.д.;" JavaScript; HTML; PHP; CSS3; CSS";245;20.0
17;41;Web-разработчик;Новосибирск;50000.0;65000.0;Профи Hard Services Soft;2019-11-20T09:13:42+0300;1;3;Полный день;Полная занятость;"В IT-компанию требуется Web-программист (Программист Bitrix) Обязанности: Создание новых сайтов. Поддержка, настройка и доработка существующих сайтов на CMS 1С-Битрикс. Работа во Front-end и Back-end. Настройка интеграции с 1С (обмен между 1С и сайтом) Требования: - знание Битрикс (API Bitrix), - знание HTML, CSS, JS, PHP (приветствуются). Личные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления. Условия: - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.  ";" - работа в стабильной компании (на рынке более 15 лет); - комфортный офис в центре, по линии метро; - трудоустройство согласно ТК РФ; - своевременная оплата труда.  ";знание Битрикс (API Bitrix). - знание HTML, CSS, JS, PHP (приветствуются). Личные качества: Организованность, порядочность, ответственность, коммуникабельность, системность мышления.;Создание новых сайтов. Поддержка, настройка и доработка существующих сайтов на CMS 1С-Битрикс. Работа во Front-end и Back...;" JavaScript; HTML; PHP; CSS3; CSS";247;15.0
18;47;Web-программист;Москва;120000.0;112000.0;JCat.ru;2019-11-20T15:24:10+0300;1;3;Полный день;Полная занятость;"Вакансия компании: ООО АВТОЭКСПЕРТАвтоэксперт занимает значимое место в розничных и оптовых продажах на шинном рынке, предлагая взаимовыгодное сотрудничество для корпоративных клиентов, шинных сервисов и интернет-магазинов по всей России.Основные направления компании:-Оптовые продажи автошин и колесных дисков (грузовое и легковое направление).-Работа с корпоративными клиентами.-Розничная сеть.-Интернет-Магазин.Постоянно в наличии на складе широкий ассортимент автошин и колесных дисков для легкового и коммерческого транспорта, грузовиков, автобусов, строительной техники и погрузчиков.В комплексе к грузовым шинам и дискам, представлен грузовой сервис, осуществляющий шиномонтажные работы и мелкий ремонт.Список корпоративных клиентов достаточно велик:нефтяные компании, банки и финансовые группы, различные отечественные и российские производители товаров, сервисные компании, телекоммуникационные компании и гипермаркетыОбязанности:В крупную Российскую компанию (лидер на рынке продаж шин и дисков для автомобилей) требуется Web-программист.  Участие в web-проектах компании в качестве разработчика Участие в доработке и развитии сайта(ов) компании Выполнение внутренних проектов компании по разработке web-приложений Администрирование сайта и web-приложний Интеграция web-приложений с учетными системами 1 Требования к квалификации: Опыт самостоятельной разработки web-приложений, опыт разработки, поддержки интернет-сайтов, корпоративных порталов; Опыт работы с web-сервисами 1С, интеграции web-приложений и 1С; Знание web-технологий и навыки: PHP, jQuery, Smarty, MySQL, API, Html/css/js; Знание CMS 1CBITRIX, WebAsyst приветствуется; Опыт работы с системами контроля версий. Умение разбираться в чужом коде; Навыки построения интерфейсов (понимать, что такое удобно/не удобно, красиво/не красиво); Понимание принципов разработки мобильных приложений желательно; Знание и использование в работе методологии AGILE. Образование: среднее специальноеУсловия работы: Стабильная работа в большой компании, заработная плата в полном объеме 10 и 25 числа каждого месяца без задержек; Место работы - Подольский район, село Сынково; График работы - 5/2, 8.30-17.30; Доставка до места работы корпоративным транспортом из г. Подольск и г. Климовск; Оформление по Трудовому Кодексу РФ (Все социальные гарантии, оплачиваемый отпуск, больничный лист); Корпоративная скидка на продукцию и услуги Компании. Мобильная связь: даПроезд, бензин: да";;Опыт самостоятельной разработки web-приложений, опыт разработки, поддержки интернет-сайтов, корпоративных порталов. Опыт работы с web-сервисами 1С, интеграции...;Участие в web-проектах компании в качестве <highlighttext>разработчика</highlighttext>. Участие в доработке и развитии сайта(ов) компании. Выполнение внутренних проектов компании...;" JavaScript; HTML; PHP; CSS3; CSS";328;15.0
19;96;Web-программист (разработка на MODx);Москва;120000.0;112000.0;Технолайт;2019-11-19T16:51:55+0300;1;3;Полный день;Полная занятость;Обязанности:  Программирование сайтов компании на базе MODx Внедрение на сайты доработок Создание скриптов обработки данных посредством API различных сервисов  Требования:  Высшее техническое образование Хороший опыт разработки на фреймворках PHP Опыт программирования от 2 лет Навыки работы с Wordpress Базовые знания js/jquery Желание создавать качественный продукт Готовность изучить технологию (фреймворк MODx) на наш конкретный проект Умение искать решения  Условия:  Работа в офисе/удаленно График работы: 5/2 с 10 до 18 часов Парковка и обеды бесплатно От метро «Тёплый стан» корпоративный автобус (утром и вечером доставка от/до метро, в пути 15 мин) Заработная плата по итогам собеседования Оформление и социальные гарантии по ТК РФ Скидки на продукцию компании ;  Работа в офисе/удаленно График работы: 5/2 с 10 до 18 часов Парковка и обеды бесплатно От метро «Тёплый стан» корпоративный автобус (утром и вечером доставка от/до метро, в пути 15 мин) Заработная плата по итогам собеседования Оформление и социальные гарантии по ТК РФ Скидки на продукцию компании ;Высшее техническое образование. Хороший опыт разработки на фреймворках PHP. Опыт программирования от 2 лет. Навыки работы с Wordpress. ;Программирование сайтов компании на базе MODx. Внедрение на сайты доработок. Создание скриптов обработки данных посредством API различных сервисов.;" JavaScript; HTML; PHP; CSS3; CSS";330;15.0
20;16;Web-программист;Тюмень;33333.33;45000.0;Международный институт дополнительного образования;2019-11-18T12:13:30+0300;3;6;Удаленная работа;Полная занятость;Международный институт дополнительного образования в связи с расширением отдела digital-маркетинга приглашает в свою команду программиста. Работа удаленно, но с обязательным посещением офиса 1 раз в неделю (обсуждение задач, оценка результатов). Ключевые задачи:  разработка новых и поддержка существующих проектов на Bitrix, оптимизация сайтов под требования поисковых систем (скорость загрузки, структура и т.д.), верстка сайтов по макетам, участие в проектах по автоматизации бизнес-процессов компании (написание скриптов php),  Для участия в наших проектах Вам потребуется:  Уверенные знания PHP, Опыт написания сложных SQL-запросов, Хорошие знания HTML5, CSS3, JS, Умение работать с чужим кодом, Навыки подключения плагинов, программирования форм, Навыки оптимизации сайтов под требования поисковых систем (скорость загрузки, структура и т.д.), Опыт работы с 1С Bitrix.  Мы предлагаем:  работу по договору ГПХ, интересные задачи и всестороннюю поддержку развития вашего потенциала, уровень оплаты труда обсуждается по итогам личного собеседования (укажите, пожалуйста, желаемый уровень в резюме или сопроводительном письме). ;  работу по договору ГПХ, интересные задачи и всестороннюю поддержку развития вашего потенциала, уровень оплаты труда обсуждается по итогам личного собеседования (укажите, пожалуйста, желаемый уровень в резюме или сопроводительном письме). ;Уверенные знания PHP. Опыт написания сложных SQL-запросов. Хорошие знания HTML5, CSS3, JS. Умение работать с чужим кодом. ;Разработка новых и поддержка существующих проектов на Bitrix. Оптимизация сайтов под требования поисковых систем (скорость загрузки, структура и т.д.). ;"PHP; SQL; HTML5; CSS3";377;17.0
21;72;Web-программист (в офис);Тюмень;33333.33;45000.0;Международный институт дополнительного образования;2019-11-18T12:13:07+0300;3;6;Полный день;Полная занятость;Международный институт дополнительного образования в связи с расширением отдела digital-маркетинга приглашает в свою команду программиста. Работа в офисе (уважаемые фрилансеры и удаленщики, к сожалению, мы не рассматриваем эти варианты работы). Ключевые задачи:  разработка новых и поддержка существующих проектов на Bitrix, оптимизация сайтов под требования поисковых систем (скорость загрузки, структура и т.д.), верстка сайтов по макетам, участие в проектах по автоматизации бизнес-процессов компании (написание скриптов php),  Для участия в наших проектах Вам потребуется:  Уверенные знания PHP, Опыт написания сложных SQL-запросов, Хорошие знания HTML5, CSS3, JS, Умение работать с чужим кодом, Навыки подключения плагинов, программирования форм, Навыки оптимизации сайтов под требования поисковых систем (скорость загрузки, структура и т.д.), Опыт работы с 1С Bitrix.  Мы предлагаем:  официальное трудоустройство по ТК РФ, график работы с 09:00 - 18:00, пн-пт. интересные задачи и всестороннюю поддержку развития вашего потенциала, Уровень оплаты труда обсуждается по итогам личного собеседования (укажите, пожалуйста, желаемый уровень в резюме или сопроводительном письме). ;  официальное трудоустройство по ТК РФ, график работы с 09:00 - 18:00, пн-пт. интересные задачи и всестороннюю поддержку развития вашего потенциала, Уровень оплаты труда обсуждается по итогам личного собеседования (укажите, пожалуйста, желаемый уровень в резюме или сопроводительном письме). ;Уверенные знания PHP. Опыт написания сложных SQL-запросов. Хорошие знания HTML5, CSS3, JS. Умение работать с чужим кодом. ;Разработка новых и поддержка существующих проектов на Bitrix. Оптимизация сайтов под требования поисковых систем (скорость загрузки, структура и т.д.). ;"PHP; SQL; HTML5; CSS3";395;17.0
22;91;Программист JS/ Web разработчик;Тюмень;33333.33;45000.0;Бюджетные и Финансовые Технологии;2019-11-15T18:07:18+0300;1;3;Удаленная работа;Полная занятость;"  Компания Бюджетные и Финансовые Технологии - ведущий разработчик в сфере управленческих и информационных технологий для органов власти приглашает на работу на должность Программист JS/ Web разработчик        Обязанности: • Поддержка и развитие web интерфейса (JS, ExtJS), включая серверную часть (Java 8 SE); Стек:Java SE 8, Tomcat, SQL(Oralce, FireBird, PostgreSQL), JS(ExtJS), Delphi.   Програмный продукт АЦК-Финансы - система управления общественными финансами для муниципальных образований высокого уровня. Документооборот. Представлена линейкой продуктов реализованных на базе внутреннего фреймворка - «Ядро». Трехзвенная архитектура. Включает подсистемы: электронной подписи, отчетов, множество интеграций.   Требования: • Высшее образование (IT); • Опыт разработки на JavaScript es5; • Опыт использования одного из крупных JS фреймворков; • Опыт дебага и отладки JS включая асинхронный код; • Готовность работать с ExtJS компонентами (ExtJS 5); • Опыт работы с Java SE; • Опыт работы с одной из СУБД: Oralce, FireBird, PostgreSQL; • Опыт работы с git; • Опыт работы в команде.   Желательно:   • Опыт работы с ExtJS (на уровне компонентов); • Опыт работы JS es6; • Опыт работы с ReactJS.     Условия:   • Официальное трудоустройство в рамках ТК РФ; • Официальная заработная плата; • Профессиональный коллектив, перспективы роста и развития; • Корпоративное обучение за счет Компании; • ДМС; • Чай‚ кофе для поддержания хорошего настроения.";"   • Официальное трудоустройство в рамках ТК РФ; • Официальная заработная плата; • Профессиональный коллектив, перспективы роста и развития; • Корпоративное обучение за счет Компании; • ДМС; • Чай‚ кофе для поддержания хорошего настроения.";Высшее образование (IT). Опыт разработки на JavaScript es5. Опыт использования одного из крупных JS фреймворков. Опыт дебага и отладки...;Поддержка и развитие web интерфейса (JS, ExtJS), включая серверную часть (Java 8 SE). Чай‚ кофе для поддержания хорошего настроения.;" JavaScript; HTML; PHP; CSS3; CSS";402;19.0
