;Index;name;city;min_salary;max_salary;company;published_at;min_experience;max_experience;schedule;employment;description;conditions;requirement;responsibility;key_skills;id;days
18;13;Frontend-разработчик;Тюмень;40000.0;100000.0;CDS Company;2019-11-18T14:16:42+0300;1;3;Полный день;Полная занятость;"CDS Company - студия веб-разработок.Мы специализируемся на разработке крупных проектов, регионального и федерального уровня.Мы разрабатываем высоконагруженные интернет-магазины, CRM-системы для различных предприятий, профессиональные корпоративные порталы, модернизируем порталы СМИ и много других сложных, нетривиальных проектов. В разработке мы используем передовые технологии и крутые решения технического характера. В разработке используем нашу внутреннюю CRM систему для оптимизации внутренних бизнес-процессов. На сегодняшний день разработано и запущено свыше 50 проектов и находится более 100 сайтов на технической поддержке. На текущий момент набираем команду программистов для развития своих кодерских навыков и для разработки крутых проектов в связи с расширением штата и увеличением объема работ. Есть team-lead, наставник, который справится с любой задачей и любым вопросом. Обязанности: - Верстка проектов с нуля по дизайн-макетам PSD;- Доработки верстки существующих проектов;- Адаптация макетов под мобильные устройства;- Написание JS-скриптов на базе jQuery;- Оптимизация работы HTML/CSS/JS для ускорения работы сайтов; Требования: - Базовые знания web-разработки;- Знание JavaScript, JQuery;- Знание HTML5;- Знание CSS3.0;- Знание SASS;- Сборка на базе Node.js c таск-менеджером Gulp;- Знание Pug/Jade;- Базовые знания JavaScript, jQuery;- Пунктуальность;- Ответственность;- Не бояться учиться чему-то новому; Условия: - Работа в офисе в будни, график вы устанавливаете себе сами;- Перерыв на обед - 1 час в любое время;- Предоставляем рабочее место с хорошим компьютером (2 монитора, производительный компьютер);- За Вами будет закреплен руководитель, который будет помогать решать технические вопросы и руководить процессом разработки;- Обучение и повышение квалификации;- Официальное трудоустройство минимум после 2 месяцев испытательного срока;- Чай и печеньки за наш счет;- Корпоративчики и пятничные посиделки;- Офис в центре города;- Корпоративное жилье для иногородних;- Соц.пакет: выплата больничных, выплата отпускных, выплата квартальных премий, мед. страховка; На текущем этапе развития компании гарантируем карьерный рост до руководителя отдела разработки и выше.";" - Работа в офисе в будни, график вы устанавливаете себе сами;- Перерыв на обед - 1 час в любое время;- Предоставляем рабочее место с хорошим компьютером (2 монитора, производительный компьютер);- За Вами будет закреплен руководитель, который будет помогать решать технические вопросы и руководить процессом разработки;- Обучение и повышение квалификации;- Официальное трудоустройство минимум после 2 месяцев испытательного срока;- Чай и печеньки за наш счет;- Корпоративчики и пятничные посиделки;- Офис в центре города;- Корпоративное жилье для иногородних;- Соц.пакет: выплата больничных, выплата отпускных, выплата квартальных премий, мед. страховка; На текущем этапе развития компании гарантируем карьерный рост до руководителя отдела разработки и выше.";Базовые знания web-разработки. - Знание JavaScript, JQuery. - Знание HTML5. - Знание CSS3.0. - Знание SASS. - Знание Pug/Jade. - ;Верстка проектов с нуля по дизайн-макетам PSD. - Доработки верстки существующих проектов. - Адаптация макетов под мобильные устройства. - Написание JS-скриптов...;"PHP; jQuery; CSS3; 1С-Битрикс; CSS; ООП; MySQL; CMS Wordpress; HTML; HTML5; JavaScript; Ajax";122;17.0
19;66;Frontend разработчик;Новосибирск;40000.0;80000.0;Вакио;2019-11-19T10:05:58+0300;1;3;Полный день;Полная занятость;"ВНИМАНИЕ! Сотрудник ТОЛЬКО штат! Удаленную работу не рассматриваем.   Один очень крутой и востребованный продукт - система вентиляции и очистки воздуха Vakio, хочет усилить отдел маркетинга Front-end разработчиком. Вместе мы спасем не только нашу страну, но и весь мир. Будь нашим собратом по оружию. У нас очень круто:   Внутри компании только демократичный стиль общения. Какие еще барьеры, бюрократия и офисная политика? Нет таких. У нас все открыты для диалога;   Инициативность каждого поощряется особенно искренне и положительно;   Твой карьерный и профессиональный рост – наш приоритет;   Час в день на развитие профессиональных навыков – выделяешь, читаешь, смотришь, слушаешь, учишься;   Интересные и веселые корпоративные мероприятия;   Рабочие места отличает комфорт, а на мини-кухнях всегда есть чай и кофе.   Адрес, время, про официальность:   Офис рядом с метро Гагаринская (12 минут пешком)   График работы с 9:00 или с 10:00;   Оформление по нормам ТК и классная зарплата (оклад + бонусы) – всегда вовремя;   Уровень заработной платы обсуждается индивидуально при личной встрече.   Умеешь, знаешь, обладаешь?   Обстрелян в бою и вообще твой опыт реален – хотя бы годика два, как минимум;   Кроссбраузерная аккуратная верстка дизайн-макетов;   Уверенно знаешь HTML5, CSS3 (Flexbox / Grid) и прочие jQuery.   Создаешь мобильные версии сайтов;   Умеешь верстать HTML + CSS, пользуешься препроцессором SASS. Знаешь CSS-фреймворк Bootstrap;   Знаешь WordPress на уровне правки темы;   Развернешь локальную копию сайта;   Знаешь основные принципы юзабилити.   А еще ты и у тебя:   Горящие глаза, ответственность, и понимание важности поставленных задач (мотивация, интерес, креатив, безграничная мудрость и т.д. и т.п.);   Хочешь учиться новым боевым приемам и техникам, а также умеешь GoogleИТЬ в поиске ответов на возникающие вопросы.   Будут плюсом:   Знания и опыт работы с React Native, RoR, Node.js;   Опыт использования паттернов любого из JavaScript фреймворков;   Знание и понимание css-препроцессоров;   Работа со сборщиком проекта;   Умение просто и доходчиво объяснять сложные вещи;   Реалистичное прогнозирование сроков и сил для решения поставленных задач;   Чувство юмора   Заинтересован? Присылай свое резюме и ссылку на свой самый удачный проект! Ты нужен нам, боевой товарищ! Vakio нуждается в тебе!";;Инициативность каждого поощряется особенно искренне и положительно. Обстрелян в бою и вообще твой опыт реален – хотя бы годика два, как...;Развернешь локальную копию сайта. Хочешь учиться новым боевым приемам и техникам, а также умеешь GoogleИТЬ в поиске ответов на возникающие...;"HTML; Sass; JavaScript; jQuery; CSS3; Bootstrap; HTML5; CSS; Node.js; Кроссбраузерная верстка; CMS Wordpress; Креативность; Adobe Photoshop; Less; CorelDRAW; Грамотная речь; Грамотность; Управление временем; IBM Lotus Notes; Mac Os";156;16.0
20;14;HTML-верстальщик / Frontend - разработчик;Санкт-Петербург;55000.0;70000.0;Диджитал Веб;2019-11-20T11:37:33+0300;3;6;Полный день;Полная занятость;"Нам требуется профессиональный сотрудник, имеющий опыт в данной сфере. Рассматриваются только резюме с портфолио!!!!! Обязанности:  Верстка адаптивных сайтов (по .psd), без использования фреймворков типа bootstrap;  Требования:   Знание HTML/HTML5, CSS/CSS3; Знание Javascript на уровне jQuery; Опыт валидной, кроссбраузерной и адаптивной верстки; Знание 1С Битрикс (желательно, будет преимуществом) Photoshop на уровне нарезки макетов; Внимательность к мелочам, аккуратность, ответственность, умение работать в команде; Желание учиться и развиваться Перспективы роста до FULL STACK разработчика!   Условия:  Стабильная, успешная, активно развивающаяся компания (входим в тор - 3 авторов на bitrix marketplace / 1 место по Санкт-Петербургу по продажам 1C-Bitrix / 3 место по России) золотой партнер Битрикс; призер конкурсов Рейтинг Рунета Сложные и интересные задачи, реальная возможность быстро профессионально расти и быстро сформировать отличное портфолио; Официальное трудоустройство, социальные гарантии, ДМС (мед. страховка) после испытательного срока При стаже работы в компании предоставляются дополнительные дни к отпуску и надбавки к окладу; Отпуск 28 дней, пятидневка, режим работы с 10.00 до 19.00 (можно скорректировать); Комфортный, стильный офис в пешей доступности от метро Парк Победы (зеленая парковая зона, современная техника, своя кухня, чай, кофе, печенье).  Заработная плата устанавливается по результатам собеседования в зависимости от опыта и квалификации соискателя Отличный коллектив, демократичная обстановка, вменяемое руководство; у нас по домашнему тепло и уютно и мы по настоящему рады каждому новому члену нашей команды     ";"  Стабильная, успешная, активно развивающаяся компания (входим в тор - 3 авторов на bitrix marketplace / 1 место по Санкт-Петербургу по продажам 1C-Bitrix / 3 место по России) золотой партнер Битрикс; призер конкурсов Рейтинг Рунета Сложные и интересные задачи, реальная возможность быстро профессионально расти и быстро сформировать отличное портфолио; Официальное трудоустройство, социальные гарантии, ДМС (мед. страховка) после испытательного срока При стаже работы в компании предоставляются дополнительные дни к отпуску и надбавки к окладу; Отпуск 28 дней, пятидневка, режим работы с 10.00 до 19.00 (можно скорректировать); Комфортный, стильный офис в пешей доступности от метро Парк Победы (зеленая парковая зона, современная техника, своя кухня, чай, кофе, печенье).  Заработная плата устанавливается по результатам собеседования в зависимости от опыта и квалификации соискателя Отличный коллектив, демократичная обстановка, вменяемое руководство; у нас по домашнему тепло и уютно и мы по настоящему рады каждому новому члену нашей команды     ";Внимательность к мелочам, аккуратность, ответственность, умение работать в команде. Желание учиться и развиваться. Перспективы роста до FULL STACK <highlighttext>разработчика</highlighttext>!;Верстка адаптивных сайтов (по .psd), без использования фреймворков типа bootstrap.;"HTML; CSS; CSS3; JavaScript; Adobe Photoshop; Ajax";172;15.0
21;22;Full-Stack Developer (RоR, React.js);Екатеринбург;1800.0;2700.0;MVP Engine;2019-11-20T13:11:19+0300;1;3;Удаленная работа;Полная занятость;"MVP Engine ищет в команду Full-stack Developer ( RоR , React.js) - REMOTE. Мы создаем веб-приложения и платформы для стартапов и действующих бизнесов из США и Западной Европы. В основном, это запуск MVP для проверки идеи или дальнейшее развитие и поддержка существующих проектов. Еще мы любим Open Source и активно развиваем собственный проект с открытым исходным кодом JetBase.com. Мы тщательно выбираем, с кем будем работать. И выполняем то, что обещали - друг другу в команде, клиентам и партнерам. Наш основной принцип “Если уж работать, то работать хорошо” — соблюдать поставленные сроки, исключать возможные ошибки, прилагать максимум усилий для достижения наилучшего результата, решать действительно нужные (а не выдуманные!) задачи. Мы успешно выполняем свои проекты, и это повод для гордости всей команды. Для нас главная ценность — это доверие, поэтому наши взаимоотношения в команде и с клиентами строятся на открытости и честности.   Направления и проекты, с которыми ты можешь сейчас работать у нас: — Smart Home, Machine learning: платформа для управления термостатами в умных домах (AWS Api Gateway, Lambda, SaaS, IoT); — E-learning: платформа для обучения в сфере информационной безопасности для разработчиков и бизнеса (SaaS, RoR, React, Docker); — Cybersport: eRacing киберспортивная платформа (RoR); — Social Media: highload медиаплатформа (RoR, Serverless CMS, Elasticsearch); — Eventplatform, Marketplace: платформа для организации свадеб (SPA на AWS); — Agriculture, Machine learning: приложение которое объединяет в себе автоматизацию и пермакультуру, которое позволяет упростить создание и ведение огорода на заднем дворике дома(RoR); — Open Source: генератор MVP со SPA на веб-интерфейсе и бэкэндом на REST API. Наша команда полностью удаленная и мультинациональная. Наш основной стэк — Ruby on Rails, Node.js, Javascript, React.js, JAVA, AWS. Но мы не считаем эти технологии серебряной пулей, и по мере необходимости внедряем и используем новые языки и инструменты. Поэтому наша команда всегда открыта к новому и интересному.   Пример задач, которыми тебе предстоит заниматься: — проектировать модули, логику и архитектуру решений; — реализовывать новый функционал; — писать тесты; — фиксить баги; — делать оптимизацию.     Наши требования: — коммерческий опыт от 2-х лет; — опыт работы с RoR и React.js; — будет плюсом опыт работы с Node.js; — хороший разговорный английский(!) — дополнительным плюсом будет опыт работы с Docker/Ansible/AWS; — владение основными паттернами разработки; — чистый, аккуратный код; — отличная самоорганизация и способность к работе в удаленной команде.     Что мы предлагаем: — постоянную удаленную фуллтайм работу; — задачи, над которыми нужно думать; — работу с интересными проектами, которые потом не стыдно показать; — участвовать в запуске стартапов; — работу в мультинациональном дружном коллективе профессионалов; — работу с западными клиентами — есть возможность прокачивать английский с носителями языка; — адекватный менеджмент, который не мешает в работе; — отсутствие овертаймов; — организованный воркфлоу, отсутствие бюрократии и работу построенную на доверии; — зарплату от 1500 до 2700 долларов (обсуждается индивидуально, в зависимости от опыта и квалификации).   Бонусы: — мы оплачиваем часы, потраченные на вклад в Open Source; — мы оплачиваем расходы на посещение митапов и конференций; — если ты выступаешь на конференции, мы оплачиваем все твои расходы на поездку и участие; — мы оплачиваем расходы на сертификацию.   Хочешь работать с нами? Присылай свое резюме.";;коммерческий опыт от 2-х лет. — опыт работы с RoR и React.js. — будет плюсом опыт работы с Node.js. — ;проектировать модули, логику и архитектуру решений. — реализовывать новый функционал. — писать тесты. — делать оптимизацию.;"Ruby On Rails; React.js";214;15.0
22;98;Senior Front-end Developer;Новосибирск;1200.0;2500.0;Prologisticsdevelopment;2019-11-19T09:43:38+0300;3;6;Полный день;Полная занятость;You search for interesting and ambitious projects? You like problem solving and developing complex algorithms? You are interested in e-commerce business solutions? Join our team and start your adventure with Prologistics Development. Responsibilities:  developing new features for our custom ERP system (areas: shops, warehousing, logistics, purchasing, finance, CSR and many others) cooperation with Project Managers debugging    Requirements:  ReactJS (routes, redux, sagas, material, bootstrap 3, LESS) jQuery CSS3 and LESS preprocessor HTML5 Experience with webpack (currently we use version 2), NPM/NodeJS, chrome dev tool, GitHub communicative English level    We offer:  remote full-time job (8h/day) paid state holidays (5 days per year) Salary in USD opportunities for professional growth (Possibility to become team leader and manage small team) work in international environment Team meetings in Moscow (with covered travel and staying costs) 2 weeks vacation after 2 years of work ;;ReactJS (routes, redux, sagas, material, bootstrap 3, LESS). JQuery. CSS3 and LESS preprocessor. HTML5. Experience with webpack (currently...;<highlighttext>Developing</highlighttext> new features for our custom ERP system (areas: shops, warehousing, logistics, purchasing, finance, CSR and many others). ;"JavaScript; jQuery; HTML5; CSS3; react.js; Bootstrap; Less";215;16.0
23;15;React-разработчик;Новосибирск;3000.0;105416.67;ecomsolutions;2019-11-20T01:05:50+0300;3;6;Удаленная работа;Полная занятость;"We are looking to hire Russian speaking Frontend developer with React experienceLooking for a Developer with:  More than 3 years of experience with React.js - is a must; Good understanding of redux library and flux workflow; Good CSS knowledge; Experience developing enterprise-level applications; Good spoken and written English Solid understanding of REST protocol; Good team player. ";;Good understanding of redux library and flux workflow. Good CSS knowledge. Experience <highlighttext>developing</highlighttext> enterprise-level applications. Good spoken and written...;;React;217;15.0
24;35;Фронтенд-разработчик;Санкт-Петербург;70000.0;181250.0;Вибум;2019-11-20T18:01:58+0300;1;3;Полный день;Полная занятость;"Вибум - крупнейшая в России и Восточной Европе система нативного продвижения (массового посева) рекламных роликов, размещённых в YouTube, с оплатой за осознанный просмотр. Мы ищем фронтенд-разработчика в нашу команду!   Мы ищем человека, который будет:  заниматься версткой наших сервисов; заниматься разработкой клиентской части сервисов на JS; взаимодействовать с командой (разработчики, дизайнеры);    Мы ожидаем от успешного кандидата:  навыки кросс-браузерной верстки; опыт в верстке лэндинг-страниц; знание JavaScript и jQuery; желательно знание js-фреймворков (Vue, React); знание фреймворка Bootstrap 3 (необязательно); знание Gulp, Webpack.    Мы предлагаем:  оформление согласно ТК РФ; график работы 5/2 и плавающее начало рабочего дня (с 9 до 11 утра); уютный лофт-офис в 10-ти минутах ходьбы от м. Балтийская; оплачиваемые отпуска/ больничные; работу в команде ярких и увлеченных молодых специалистов; множество интересных задач; профессиональную самореализацию, личностный и карьерный рост; свою отлично оборудованную кухню при офисе; кофе, разный вкусный чай, свежие фрукты; PlayStation и настольные игры в открытом доступе; демократичные корпоративные мероприятия.    Будет отлично, если вместе с резюме пришлете примеры страниц с вашей версткой.  ";"  оформление согласно ТК РФ; график работы 5/2 и плавающее начало рабочего дня (с 9 до 11 утра); уютный лофт-офис в 10-ти минутах ходьбы от м. Балтийская; оплачиваемые отпуска/ больничные; работу в команде ярких и увлеченных молодых специалистов; множество интересных задач; профессиональную самореализацию, личностный и карьерный рост; свою отлично оборудованную кухню при офисе; кофе, разный вкусный чай, свежие фрукты; PlayStation и настольные игры в открытом доступе; демократичные корпоративные мероприятия.    Будет отлично, если вместе с резюме пришлете примеры страниц с вашей версткой.  ";Навыки кросс-браузерной верстки. Опыт в верстке лэндинг-страниц. Знание JavaScript и jQuery. Желательно знание js-фреймворков (Vue, React). ;Заниматься версткой наших сервисов. Заниматься разработкой клиентской части сервисов на JS. Взаимодействовать с командой (<highlighttext>разработчики</highlighttext>, дизайнеры).;"CSS3; HTML5; JavaScript";269;14.0
25;90;Front-end разработчик;Новосибирск;70000.0;105416.67;Modern Staff;2019-11-18T07:45:50+0300;1;3;Полный день;Полная занятость;"Ищем фронтенда мидл/сеньор!) Обязанности:   разработка онлайн-программ для обработки мультимедиа (видеоредактор, фоторедактор);   разработка frontend-части CMS сайта;   проведение ревью кода;  Условия:  клёвая команда! творчество! офиц-ое трудоустройство компенсации на спорт, изучение англ языка! два офиса в Нск: в Дзержинском р-не и в Академ ";  клёвая команда! творчество! офиц-ое трудоустройство компенсации на спорт, изучение англ языка! два офиса в Нск: в Дзержинском р-не и в Академ ;;Разработка онлайн-программ для обработки мультимедиа (видеоредактор, фоторедактор). Разработка frontend-части CMS сайта. Проведение ревью кода.;"JavaScript; jQuery; CSS; Git; HTML; Sass; Jenkins";273;17.0
26;58;Разработчик NodeJS (junior);Москва;80000.0;196666.67;Цифровые Миры;2019-11-20T15:32:42+0300;1;3;Полный день;Полная занятость;"Крупная софтверная компания ищет Разработчика (junior) NodeJS с:- опытом бэкенд разработки не менее года, из них не менее года на NodeJS;- коммуникабельного, способного работать в распределенной команде;- имеющего опыт работы с чужим кодом. От нас:⁃ Сильная команда, интересные проекты.⁃ З/П от 80k, белая.⁃ Офис: в Москве, либо район Бауманской.⁃ Один день в неделю можно работать не в офисе. Наши ожидания от вас:знание и готовность изучать дальше технологии:⁃ TypeScript / NodeJS⁃ API (REST/JSON-RPC/SOAP),⁃ SQL (PL-PGSQL),⁃ HTTP,⁃ шаблонизаторы (hbs) и server-side renderingкеширование (REDIS, Memcached),⁃ многопоточность и асинхронность⁃ TDD/DDD. Желательно:⁃ не менее одного завершенного проекта на NodeJS.⁃ знание JS/TS -знание русского языка и умение его применять является обязательным.";;опытом бэкенд разработки не менее года, из них не менее года на NodeJS. - коммуникабельного, способного работать в распределенной команде. - ;;"Node.js; API; SQL";279;15.0
27;97;Frontend-разработчик;Новосибирск;90000.0;105416.67;Dialog;2019-11-19T09:09:34+0300;1;3;Полный день;Полная занятость;"Привет! Мы разрабатываем современное решение для эффективных коммуникаций в крупных компаниях, небольших командах и сообществах. Платформа dialog сочетает в себе привычные функции мессенджеров, высокий уровень безопасности и инструменты для автоматизации рутинных задач. В нашей компании dialog стал основным средством коммуникации. Мы пользуемся продуктом, который разрабатываем, и ежедневно улучшаем его.В нашу быстро растущую команду требуется Frontend-разработчик ля разработки клиентской части месседжинг платформы. Обязанности:  разработка клиентских модулей веб-платформы; автоматизация тестирования клиентских модулей веб-платформы; оценка трудоёмкости и сроков выполнения задач; доведение ⁣⁣результатов разработки до внедрения.  Требования:  уверенные знания JavaScript; опыт разработки SPA приложений; опыт работы с Flow или TypeScript; опыт работы с React/Redux; опыт работы с RxJS; опыт создания юнит и интеграционных тестов.  Будет плюсом:  опыт работы с Electron, Node.js; опыт работы с VoIP, WebRTC; опыт работы со сборщиками проектов (webpack, parcel, gulp); опыт адаптивной и кросс-браузерной вёрстки.  Условия:  белая зарплата и гибкий график; персональные снэки, а не просто печеньки (А что вы любите больше Нутеллу или протеиновые батончики?) ДМС со стоматологией (после прохождения испытательного срока); техника Apple для работы; релокационный пакет для иногородних; офис в Технопарке Академгородка или в центре города, на выбор; корпоративные уроки английского языка для всех сотрудников; супер-адекватная и профессиональная команда. ";"  белая зарплата и гибкий график; персональные снэки, а не просто печеньки (А что вы любите больше Нутеллу или протеиновые батончики?) ДМС со стоматологией (после прохождения испытательного срока); техника Apple для работы; релокационный пакет для иногородних; офис в Технопарке Академгородка или в центре города, на выбор; корпоративные уроки английского языка для всех сотрудников; супер-адекватная и профессиональная команда. ";Уверенные знания JavaScript. Опыт разработки SPA приложений. Опыт работы с Flow или TypeScript. Опыт работы с React/Redux. ;Разработка клиентских модулей веб-платформы. Автоматизация тестирования клиентских модулей веб-платформы. Оценка трудоёмкости и сроков выполнения задач. Доведение ⁣⁣результатов разработки...;"JavaScript; JavaScript; CSS3; HTML5; HTML";295;16.0
28;1;Программист JavaScript (WebGL);Москва;100000.0;196666.67;Cappasity Inc.;2019-11-20T11:18:00+0300;1;3;Полный день;Полная занятость;"Cappasity приглашает программиста JS в команду, для работы над проектом 3D визуализации. Предстоит развивать внутренний плагин компании. Обязательно знание рендера (OpenGL, шейдера и тп) и JS. Большой плюс к ЗП - опыт программирования на C++. Требования:  Хорошее знание JS. Опыт работы с рендером на любых языках. Хорошая математическая и алгоритмическая база. Умение разбираться в чужом коде.  Условия:  работа в бизнес-центре класса B+; профессиональный, карьерный и финансовый рост; соблюдение ТК; заработная плата по результатам собеседования. ";"  работа в бизнес-центре класса B+; профессиональный, карьерный и финансовый рост; соблюдение ТК; заработная плата по результатам собеседования. ";Хорошее знание JS. Опыт работы с рендером на любых языках. Хорошая математическая и алгоритмическая база. Умение разбираться в чужом коде.;;"ООП; JavaScript; HTML5; OpenGL";297;15.0
29;2;Программист Javascript;Москва;120000.0;196666.67;Cappasity Inc.;2019-11-20T11:18:03+0300;1;3;Полный день;Полная занятость;"Cappasity приглашает программиста JS в команду, для работы над платформой по интеграции 3D контента. У нас несколько вакансий и есть задачи как для front, так и для back. Основная работа связана с доработкой и обновлением интерфейса платформы, внедрения нового функционала. Необходимо обязательно знать:  Javascript, React Опыт разработки и внедрения коммерческих серверных приложений в среде Unix; Понимание принципов построения масштабируемых систем, основные проблемы, пути решения.  Условия:  работа в бизнес-центре класса B+; профессиональный, карьерный и финансовый рост;. рабочий контракт с Американской компанией, работа в Москве; соблюдение ТК; заработная плата по результатам собеседования. ";"  работа в бизнес-центре класса B+; профессиональный, карьерный и финансовый рост;. рабочий контракт с Американской компанией, работа в Москве; соблюдение ТК; заработная плата по результатам собеседования. ";Необходимо обязательно знать: Javascript, React. Опыт разработки и внедрения коммерческих серверных приложений в среде Unix. Понимание принципов построения масштабируемых систем...;Основная работа связана с доработкой и обновлением интерфейса платформы, внедрения нового функционала.;JavaScript;326;15.0
30;3;Front-end Разработчик;Екатеринбург;120000.0;120450.0;Метротел;2019-11-19T10:25:40+0300;3;6;Полный день;Полная занятость;"Международный облачный сервис, специализирующийся на телекоммуникационных услугах, приглашает в свою команду Front-end разработчика. Ищем человека с опытом и портфолио, которому интересно работать в продуктовой компании, развиваться и развивать. Требования: - Уверенные знания CSS, animations (CSS3 + SVG), JavaScript; - Опыт работы с jQuery и Vue.js ; - Oпыт самостоятельной реализации проектов; - Опыт адаптивной верстки; - Понимание базовых принципов ООП; - Страсть к UX и UI; - Умение писать понятный код; - Умение работать в команде. - Отдельным плюсом - опыт работы в сфере VoIP и знание английского языка уровня выше среднего Обязанности: - Создавать интерфейсы по эскизам UI дизайнера; - Работать бок о бок c дизайнерами, в команде с другими front-end разработчиками; - Фронтенд интерфейса: маркетинговый сайт, а так же личный кабинет пользователя; - Создание нового функционала и улучшение текущего функционала веб платформы; - Верстать и оживлять интерфейс; - Работа над унификацией компонентов и паттернов, возможно построение дизайн системы в паре с дизайнером. Что предлагаем: - Обучение, конференции; - Английский; - Корпоративные поездки на отдых; - Комфортный офис - Чай, кофе, печеньки; - Гибкое начало рабочего дня; -Достойный уровень заработной платы (официальное трудоустройство + белая зарплата).   Вакансия предполагает выполнение тестового задания.";;Уверенные знания CSS, animations (CSS3 + SVG), JavaScript. - Опыт работы с jQuery и Vue.js . - Oпыт самостоятельной реализации проектов. - ;Работать бок о бок c дизайнерами, в команде с другими front-end <highlighttext>разработчиками</highlighttext>. - Фронтенд интерфейса: маркетинговый сайт, а так же...;"JavaScript; JavaScript; CSS3; HTML5; HTML";332;16.0
31;19;Front-end разработчик (TypeScript/React + html/CSS);Москва;150000.0;196666.67;Открытая клиника;2019-11-20T17:18:32+0300;3;6;Полный день;Полная занятость;"Компания Robomed Systems, входящая в Холдинг Открытая клиника, приглашает в свою команду Front-end разработчика TypeScript/React + html/CSS Вакансия открыта в головном офисе Холдинга (ст. метро Улица 1905 года, 3 минуты пешком). Обязанности: Разработка системы для eHealth. Для нас критично, чтобы вы перевели на себя работу на фронтом. Бэкенд разработчики частично тянут Full stack и будут помогать, но нам необходима экспертиза по созданию корпоративных сайтов с достаточно объемным функционалом. Фронт в самом начале своего пути, поэтому легаси практически нет. Поддержка старых браузеров не требуется (latest chrome/firefox). Требования: - TypeScript/React; - Отличная верстка html/css - SOLID, GRASP, KISS, GoF, Clean Code - понабивали шишек со всеми этими принципами)); Окружение: * JIRA/Confluence/Gitlab/Rocket.Chat (a-la Slack); * Учимся варить - Scrum и Kanban - какая-то гремучая смесь)) Условия:  Официальное оформление (оплачиваемый отпуск, больничные и т.д.); Работа в комфортном офисе в 3 минутах ходьбы от станции метро Улица 1905 года; Большие скидки в наших медицинских центрах; Высокий уровень оплаты труда обсуждается с успешным кандидатом и зависит от профессиональных навыков; Формат работы мы рассматриваем в офисе вместе с командой, при этом хорошо понимаем, что всегда и у всех возникает потребность несколько дней в месяц поработать из дома и всегда идем на встречу (в исключительных случаях готовы обсудить удаленную работу); Поддержка в повышении квалификации в перспективных областях, участие в конференциях; Работа над сложными задачами в распределенной системе, внедрение мониторинга, метрик; Отработка кармы с микросервисами)); Свежий кофе, если вам «повезло» подсесть на него как и нам); Молодой, опытный и, что важно, адекватный коллектив. ";"  Официальное оформление (оплачиваемый отпуск, больничные и т.д.); Работа в комфортном офисе в 3 минутах ходьбы от станции метро Улица 1905 года; Большие скидки в наших медицинских центрах; Высокий уровень оплаты труда обсуждается с успешным кандидатом и зависит от профессиональных навыков; Формат работы мы рассматриваем в офисе вместе с командой, при этом хорошо понимаем, что всегда и у всех возникает потребность несколько дней в месяц поработать из дома и всегда идем на встречу (в исключительных случаях готовы обсудить удаленную работу); Поддержка в повышении квалификации в перспективных областях, участие в конференциях; Работа над сложными задачами в распределенной системе, внедрение мониторинга, метрик; Отработка кармы с микросервисами)); Свежий кофе, если вам «повезло» подсесть на него как и нам); Молодой, опытный и, что важно, адекватный коллектив. ";TypeScript/React. - SOLID, GRASP, KISS, GoF, Clean Code - понабивали шишек со всеми этими принципами)).;Отличная верстка html/css. Окружение: Работа над сложными задачами в распределенной системе, внедрение мониторинга, метрик. Отработка кармы с микросервисами)).;"JavaScript; JavaScript; CSS3; HTML5; HTML";340;14.0
32;39;Senior Frontend разработчик;Санкт-Петербург;180000.0;181250.0;Dialog;2019-11-20T10:38:24+0300;3;6;Полный день;Полная занятость;"Привет! Мы разрабатываем современное решение для эффективных коммуникаций в крупных компаниях, небольших командах и сообществах. Платформа dialog сочетает в себе привычные функции мессенджеров, высокий уровень безопасности и инструменты для автоматизации рутинных задач. В нашей компании dialog стал основным средством коммуникации. Мы пользуемся продуктом, который разрабатываем, и ежедневно улучшаем его.В нашу быстро растущую команду требуется Senior Frontend разработчик для разработки клиентской части месседжинг платформы. Технологии:  JavaScript; Flow; React (обязательно); Redux; RxJS.  Будет плюсом:  опыт работы с GWT; Node.js; опыт работы с VoIP, WebRTC (у нас есть аудио-видео звонки); самостоятельность и инициативность, не ждать, что за вас решат проблемы, а предлагать решения; быстрая смекалка и «гибкость» в решении проблем; хорошая ориентация в функционале современного месседжинга.  Что предлагаем мы:  белая зарплата и годовые премии; гибкий график; участие в разработке open-source проектов компании и активная работа с сообществом; ДМС (после прохождения испытательного срока); возможность корпоративного обучения; техника Apple для работы; супер-адекватная и профессиональная команда; возможность оказывать влияние на продукт: обсуждать задачи не только с точки зрения методов реализации, но и с точки зрения рациональности и необходимости разрабатываемых фич, вносить свои идеи.  Несколько слов о себе всегда, как огромный плюс! :)";;Технологии: JavaScript. React (обязательно). Будет плюсом: Опыт работы с GWT. Самостоятельность и инициативность, не ждать, что за вас решат проблемы...;Flow. Участие в разработке open-source проектов компании и активная работа с сообществом. Возможность оказывать влияние на продукт: обсуждать задачи...;"JavaScript; React; Redux; Flow; Node.js; Rx";358;15.0
